Link,Title,Platform,Level
/course/edx-algorithms-and-data-structures-capstone-10178,Algorithms and Data Structures Capstone,edx,intermediate
/course/edx-graph-algorithms-in-genome-sequencing-10250,Graph Algorithms in Genome Sequencing,edx,intermediate
/course/edx-string-processing-and-pattern-matching-algorithms-10248,String Processing and Pattern Matching Algorithms,edx,intermediate
/course/edx-np-complete-problems-10275,NP-Complete Problems,edx,intermediate
/course/edx-useful-genetics-part-1-how-our-genes-shape-us-3887,Useful Genetics Part 1: How Our Genes Shape Us,edx,intermediate
/course/edx-organ-transplantation-ethical-and-legal-challenges-14481,Organ Transplantation: Ethical and Legal Challenges,edx,intermediate
/course/edx-medicinal-chemistry-1493,Medicinal Chemistry: The Molecular Basis of Drug Discovery,edx,intermediate
/course/edx-understanding-agribusiness-value-chains-and-consumers-in-global-food-systems-12267,"Understanding Agribusiness, Value Chains, and Consumers in Global Food Systems",edx,intermediate
/course/edx-innovation-leadership-10400,Innovation Leadership,edx,intermediate
/course/edx-machine-learning-9695,Machine Learning,edx,intermediate
/course/edx-customer-centric-innovation-8169,Customer-Centric Innovation,edx,intermediate
/course/edx-linear-algebra-i-linear-equations-20958,Linear Algebra I: Linear Equations,edx,intermediate
/course/edx-probability-and-statistics-i-a-gentle-introduction-to-probability-20610,Probability and Statistics I:  A Gentle Introduction to Probability,edx,intermediate
/course/edx-linear-algebra-ii-matrix-algebra-20932,Linear Algebra II: Matrix Algebra,edx,intermediate
/course/edx-probability-and-statistics-iii-a-gentle-introduction-to-statistics-20609,Probability and Statistics III:  A Gentle Introduction to Statistics,edx,intermediate
/course/edx-design-theory-9438,Design Theory,edx,intermediate
/course/edx-probability-and-statistics-ii-random-variables-great-expectations-to-bell-curves-20608,Probability and Statistics II:  Random Variables – Great Expectations to Bell Curves,edx,intermediate
/course/edx-probability-and-statistics-iv-confidence-intervals-and-hypothesis-tests-20607,Probability and Statistics IV:  Confidence Intervals and Hypothesis Tests,edx,intermediate
/course/edx-planetary-boundaries-2485,Planetary Boundaries,edx,intermediate
/course/edx-discovering-corporate-social-responsibility-csr-21066,Discovering Corporate Social Responsibility (CSR),edx,intermediate
/course/edx-signals-and-systems-part-1-2679,"Signals and Systems, Part 1",edx,intermediate
/course/edx-applied-anatomy-of-the-locomotor-system-12251,Applied anatomy of the locomotor system,edx,intermediate
/course/edx-statistics-for-business-ii-3638,Statistics for Business - II,edx,intermediate
/course/edx-policy-analysis-using-interrupted-time-series-3345,Policy Analysis Using Interrupted Time Series,edx,intermediate
/course/edx-principles-of-economics-with-calculus-1483,Principles of Economics with Calculus,edx,intermediate
/course/edx-software-construction-object-oriented-design-8201,Software Construction: Object-Oriented Design,edx,intermediate
/course/edx-able-minded-mental-health-and-people-with-intellectual-disability-5882,Able-Minded - Mental Health and People with Intellectual Disability,edx,intermediate
/course/edx-dog-behavior-problems-and-solutions-5862,Dog Behavior: Problems and Solutions,edx,intermediate
/course/edx-framing-your-communication-to-inspire-and-convince-11578,Framing Your Communication to Inspire and Convince,edx,intermediate
/course/edx-urban-sewage-treatment-2149,Urban Sewage Treatment,edx,intermediate
/course/edx-engineering-building-with-nature-4915,Engineering: Building with Nature,edx,intermediate
/course/edx-zero-energy-design-an-approach-to-make-your-building-sustainable-13100,Zero-Energy Design: an approach to make your building sustainable,edx,intermediate
