Link,Title,Platform,Duration
/course/do-good-feel-good-58183,The Science of Generosity: Do Good...Feel Good,coursera,10%2B
/course/classdiscussion-7421,Orchestrating Whole Classroom Discussion,coursera,10%2B
/course/crash-course-in-causality-8425,A Crash Course in Causality:  Inferring Causal Effects from Observational Data,coursera,10%2B
/course/esg-risks-opportunities-58758,ESG Risks and Opportunities,coursera,10%2B
/course/career-planning--19723,"Career planning: resume/CV, cover letter, interview",coursera,10%2B
/course/privacy-law-hipaa-18049,Privacy Law and HIPAA,coursera,10%2B
/course/environlaw-725,Introduction to Environmental Law and Policy,coursera,10%2B
/course/practical-data-science-matlab-18864,Practical Data Science with MATLAB,coursera,10%2B
/course/epidemics-678,Epidemics - the Dynamics of Infectious Diseases,coursera,10%2B
/course/journalism-6009,English for Journalism,coursera,10%2B
/course/bitcointech-3655,Bitcoin and Cryptocurrency Technologies,coursera,10%2B
/course/cloudcomputing2-2942,Cloud Computing Concepts: Part 2,coursera,10%2B
/course/swiftprogramming-4248,Introduction To Swift Programming,coursera,10%2B
/course/tricky-english-grammar-6291,Tricky English Grammar,coursera,10%2B
/course/multivariate-calculus-machine-learning-10452,Mathematics for Machine Learning: Multivariate Calculus,coursera,10%2B
/course/ml-regression-4289,Machine Learning: Regression,coursera,10%2B
/course/assembly-3290,Genome Sequencing (Bioinformatics II),coursera,10%2B
/course/drug-discovery-654,Drug Discovery ,coursera,10%2B
/course/commhealthworkers-1038,Training and Learning Programs for Volunteer Community Health Workers,coursera,10%2B
/course/western-christianity-200-1650-8106,A Journey through Western Christianity: from Persecuted Faith to Global Religion (200 - 1650) ,coursera,10%2B
/course/introfinance-345,Introduction to Finance,coursera,10%2B
/course/composition-617,English Composition I,coursera,10%2B
/course/r-packages-7175,Building R Packages,coursera,10%2B
/course/django-build-web-apps-20953,Building Web Applications in Django,coursera,10%2B
/course/anatomy403-3x-12803,Anatomy: Human Neuroanatomy,coursera,10%2B
/course/community-organizing-17293,Community Organizing for Social Justice ,coursera,10%2B
/course/foundational-skills-communicating-health-16914,Foundational Skills for Communicating About Health,coursera,10%2B
/course/inferential-statistical-analysis-python-12646,Inferential Statistical Analysis with Python,coursera,10%2B
/course/crypto-finance-18184,Blockchain and Cryptocurrency Explained,coursera,10%2B
/course/web-design-project-6499,Web Design for Everybody Capstone,coursera,10%2B
/course/anatomy403-1x-12797,Anatomy: Musculoskeletal and Integumentary Systems,coursera,10%2B
/course/python-basics-12555,Python Basics,coursera,10%2B
/course/teamwork-skills-effective-communication-9661,Teamwork Skills: Communicating Effectively in Groups,coursera,10%2B
/course/innovative-2708,Innovation for Entrepreneurs: From Idea to Marketplace,coursera,10%2B
/course/popularity-3541,Psychology of Popularity,coursera,10%2B
/course/communication-strategies-virtual-age-11654,Communication Strategies for a Virtual Age,coursera,10%2B
/course/bibrain-2667,The Bilingual Brain,coursera,10%2B
/course/black-holes-astro-101-11460,Astro 101: Black Holes,coursera,10%2B
/course/health-gender-spectrum-8300,Health Across the Gender Spectrum,coursera,10%2B
/course/bayesian-statistics-6633,Bayesian Statistics: From Concept to Data Analysis,coursera,10%2B
/course/duke-behavioral-finance-6635,Behavioral Finance,coursera,10%2B
/course/severe-to-profound-intellectual-disabili-15206,Severe to Profound Intellectual Disability: Circles of Care and Education,coursera,10%2B
/course/fundamentals-of-reinforcement-learning-14497,Fundamentals of Reinforcement Learning,coursera,10%2B
/course/chemerinsky-on-constitutional-law-struct-7418,Chemerinsky on Constitutional Law - The Structure of Government,coursera,10%2B
/course/emergent-phenomena-5705,Emergent Phenomena in Science and Everyday Life,coursera,10%2B
/course/business-growth-strategy-4259,Business Growth Strategy,coursera,10%2B
