Link,Title,Provider,Rating,Num_Reviewer,platform,subject,Entity,Reviewer_Status
/course/english-for-study-intermediate-8529,An Intermediate Guide to Writing in English for University Study,university,5.0,179,futurelearn,humanities,reading,
/course/raf-cold-war-5196,From World War to White Heat: the RAF in the Cold War,university,4.5,53,futurelearn,humanities,royal-holloway,
/course/irish-language-9789,Irish 101:  An Introduction to Irish Language and Culture,university,5.0,243,futurelearn,humanities,dublin-city,
/course/futurelearn-world-war-1-paris-1919-a-new-world-order-2322,World War 1: Paris 1919 - A New World Order?,university,4.0,5,futurelearn,humanities,glasgow,reviews
/course/futurelearn-world-war-1-aviation-comes-of-age-2323,World War 1: Aviation Comes of Age,university,4.0,2,futurelearn,humanities,birmingham,reviews
/course/corporate-lawyers-6869,"Corporate Lawyers: Ethics, Regulation and Purpose",university,4.0,1,futurelearn,humanities,birmingham,reviews
/course/futurelearn-the-politics-and-diplomacy-of-cooking-and-hospitality-5791,The Politics and Diplomacy of Cooking and Hospitality,university,4.0,1,futurelearn,humanities,grenoble-em,reviews
/course/futurelearn-reading-macondo-the-works-of-gabriel-garcia-marquez-3522,Reading Macondo: the Works of Gabriel García Márquez,university,4.0,3,futurelearn,humanities,uniandes,reviews
/course/hans-christian-andersens-fairy-tales-3487,Hans Christian Andersen’s Fairy Tales,institution,4.0,4,futurelearn,humanities,hans-christian-andersen-centre,reviews
/course/italian-for-beginners-5-6835,Italian for Beginners 5: Time To Travel,university,4.0,1,futurelearn,humanities,tou,reviews
/course/european-empires-13809,"European Empires: An Introduction, 1400–1522",university,4.5,199,futurelearn,humanities,newcastle-au,
/course/futurelearn-world-war-1-changing-faces-of-heroism-2324,World War 1: Changing Faces of Heroism,university,4.0,4,futurelearn,humanities,leeds,reviews
/course/futurelearn-muslims-in-britain-changes-and-challenges-1257,Muslims in Britain: Changes and Challenges,university,4.0,4,futurelearn,humanities,cardiff,reviews
/course/introduction-to-korean-8360,Introduction to Korean,university,4.5,79,futurelearn,humanities,hanyang,
/course/korean-alphabet-hangeul-19060,The Korean Alphabet: An Introduction to Hangeul,university,4.5,61,futurelearn,humanities,skku,
/course/introducing-humanism-10179,"Introducing Humanism: Non-religious Approaches to Life, with Sandi Toksvig",institution,4.5,112,futurelearn,humanities,humanists,
/course/science-communication-for-researchers-15231,Science Communication and Public Engagement,institution,4.5,30,futurelearn,humanities,eit-food,
/course/football-2126,Football: More than a Game,university,4.5,51,futurelearn,humanities,edinburgh,
/course/ramon-llull-7357,"Understanding Ramon Llull: ​Philosophy, Arts and Science through the Ars Combinatoria",university,3.0,1,futurelearn,humanities,pompeu-fabra,reviews
/course/engl3301-1-47278,Playing with Poetry: Creative Writing and Poetics,university,4.5,78,futurelearn,humanities,newcastle-au,
/course/remote-control-warfare-3293,From State Control to Remote Control: Warfare in the 21st Century,university,4.5,24,futurelearn,humanities,bath,
/course/how-to-make-a-poem-10516,How To Make A Poem,university,3.0,1,futurelearn,humanities,manchester-edu,reviews
/course/explore-english-magna-carta-4673,Magna Carta,institution,3.5,3,futurelearn,humanities,british-council,reviews
/course/fall-in-love-with-mandarin-19181,Fall in Love with Mandarin,university,4.5,54,futurelearn,humanities,nctu,
/course/futurelearn-introduction-to-journalism-2125,Introduction to Journalism,university,3.0,3,futurelearn,humanities,strathclyde,reviews
/course/futurelearn-understanding-japanese-philosophy-5859,Understanding Japanese Philosophy,university,1.0,1,futurelearn,humanities,fudan,reviews
/course/intoduction-to-malay-language-8715,Introduction to Malay Language,university,1.0,2,futurelearn,humanities,malaya,reviews
/course/futurelearn-taoism-and-western-culture-7393,Taoism and Western Culture,institution,1.5,3,futurelearn,humanities,maritime-museum,reviews
/course/captain-cook-13235,Confronting Captain Cook: Memorialisation in museums and public spaces,university,1.0,3,futurelearn,humanities,dublin-city,reviews
/course/irish-language-7-12322,Irish 107: An Introduction to Irish Language and Culture,university,5.0,39,futurelearn,humanities,dublin-city,
/course/irish-204-irish-language-and-culture-for-adults-20579,Irish 204: Irish Language and Culture for Adults,university,5.0,38,futurelearn,humanities,malaya,
/course/let-s-learn-portuguese-language-basic-conversatio-116855,Let’s Learn Portuguese Language: Basic Conversation Skills,institution,0.0,149,futurelearn,humanities,te-papa,
/course/connecting-and-collaborating-across-the-culture-a-116858,Connecting Across the Culture and Heritage Sector in Aotearoa New Zealand,university,0.0,44,futurelearn,humanities,tou,
/course/sports-performance-mind-body-coaching-116628,"Sports Performance: The Mind, Body, and Coaching",university,0.0,29,futurelearn,humanities,tou,
/course/intermediate-german-116886,"Intermediate German: People, Places, and Traditions",university,0.0,201,futurelearn,humanities,tou,
/course/intermediate-french-work-leisure-culture-117562,"Intermediate French: Work, Leisure and Culture",university,4.5,22,futurelearn,humanities,ntnu,
/course/norwegian-for-beginners-12180,Norwegian for Beginners 1,university,4.5,279,futurelearn,humanities,ntnu,
/course/norwegian-for-beginners-2-13185,Norwegian for Beginners 2,university,4.5,82,futurelearn,humanities,ntnu,
/course/norwegian-for-beginners-3-17067,Norwegian for Beginners 3,university,4.5,215,futurelearn,humanities,york,
/course/introducing-art-history-discovering-public-sculpt-19712,Modern Sculpture: An Introduction to Art History,university,4.5,530,futurelearn,humanities,keio,
/course/japanese-rare-books-sino-7639,Sino-Japanese Interactions  Through Rare Books,university,5.0,84,futurelearn,humanities,royal-holloway,
/course/peterloo-to-the-pankhursts-radicalism-and-reform--13706,Peterloo to the Pankhursts: Radicalism and Reform in the 19th Century,university,4.5,99,futurelearn,humanities,tou,
/course/global-ethics-14503,Global Ethics: An Introduction,university,5.0,104,futurelearn,humanities,kcl,
/course/shakespeare-context-and-stagecraft-21319,Shakespeare: Context and Stagecraft,university,4.5,239,futurelearn,humanities,glasgow,
/course/slavery-in-the-british-caribbean-21487,History of Slavery in the British Caribbean,university,4.5,27,futurelearn,humanities,tou,
/course/why-religion-matters-14493,"Why Religion Matters: Religious Literacy, Culture and Diversity",university,0.0,66,futurelearn,humanities,newcastle-au,
/course/newcastle-university-bachelor-of-arts-22383,Bachelor of Arts,institution,0.0,12,futurelearn,humanities,yadvashem,
/course/poetry-and-the-holocaust-21737,Poetry and the Holocaust,university,3.5,160,futurelearn,humanities,exeter,
/course/chinese-culture-12390,Many Faces: Understanding the Complexities of Chinese Culture,university,5.0,49,futurelearn,humanities,kcl,
/course/learn-spanish-for-global-communication-level-1-22676,Foundations of Spanish for Global Communication,university,5.0,2,futurelearn,humanities,kcl,
/course/learn-french-global-communication-level-1-22677,Foundations of French for Global Communication,university,4.5,83,futurelearn,humanities,exeter,
/course/grand-challenges-food-for-thought-12386,Grand Challenges: Food for Thought,university,0.0,53,futurelearn,humanities,tou,
/course/italian-for-beginners-18259,Italian for Beginners,university,0.0,3,futurelearn,humanities,deakin,
/course/why-research-matters-18273,Why Research Matters: Evidence at Work,university,0.0,39,futurelearn,humanities,tou,
/course/global-development-in-practice-20638,Global Development in Practice: Designing an Intervention,university,0.0,15,futurelearn,humanities,keio,
/course/japanese-book-paper-j-23161,古書から読み解く日本の文化: 和本を彩る和紙の世界,institution,4.5,45,futurelearn,humanities,humanists,
/course/humanist-lives-13624,"Humanist Lives, with Alice Roberts",university,4.5,68,futurelearn,humanities,grenoble-em,
/course/global-studies-cultures-organizations-8530,Global Studies: Cultures and Organizations in International Relations,university,5.0,143,futurelearn,humanities,glasgow,
/course/ems-palaeography-8751,Early Modern Scottish Palaeography: Reading Scotland's Records,institution,4.5,90,futurelearn,humanities,black-curriculum,
/course/teaching-black-british-history-a-guide-for-teache-33496,Teaching Black British History: A Teacher Training Guide,institution,5.0,24,futurelearn,humanities,swiss-education,
/course/mastering-wine-tasting-35085,Mastering Wine Tasting,university,4.5,70,futurelearn,humanities,shisu,
/course/intercultural-communication-4043,Intercultural Communication: Dynamics of cultural identities in global interaction,university,4.0,9,futurelearn,humanities,uconn,
/course/us-anti-black-racism-34057,U.S. Anti-Black Racism,university,4.5,5,futurelearn,humanities,deakin,
/course/coaching2-36582,Coaching Skills: An athlete-centred approach,university,5.0,57,futurelearn,humanities,shisu,
/course/chinese-pronunciation-tone-13449,Learn Chinese: Introduction to Chinese Pronunciation and Tone,university,4.5,29,futurelearn,humanities,shisu,
/course/chinese-grammar-13859,Learn Chinese: Introduction to Chinese Grammar,university,5.0,4,futurelearn,humanities,shisu,
/course/chinese-conversation-13649,Learn Chinese: Introduction to Chinese Conversation,institution,4.5,6,futurelearn,humanities,bbc-good-food,
/course/learn-how-to-bake-with-bbc-good-food-40261,Learn How to Bake with BBC Good Food,university,4.5,1,futurelearn,humanities,nottingham,ratings at FutureLearn
/course/learning-from-the-past-11677,Learning from the Past: A Guide for the Curious Researcher,university,5.0,1,futurelearn,humanities,manchester-metropolitan,ratings at FutureLearn
/course/mental-skills-training-sport-20768,Mental Skills Training for Sport and Health,university,5.0,158,futurelearn,humanities,padova,
/course/the-importance-of-being-prosecco-22868,Story of a Wine: The Importance of Being Prosecco,institution,5.0,326,futurelearn,humanities,the-commonwealth,
/course/sport-for-sustainable-development-20310,Sport for Sustainable Development: Designing Effective Policies and Programmes,university,4.5,62,futurelearn,humanities,royal-holloway,
/course/accounting-death-war-10568,Accounting for Death in War: Separating Fact from Fiction,university,5.0,155,futurelearn,humanities,keio,
/course/invitation-to-ex-noguchi-room-e-37615,Invitation to Ex-Noguchi Room: Preservation and Utilization of Cultural Properties in Universities,university,4.5,114,futurelearn,humanities,malaya,
/course/lets-learn-portuguese-language-25387,Let's Learn Portuguese Language,university,5.0,94,futurelearn,humanities,kcl,
/course/foundations-of-portuguese-for-global-communicatio-45881,Foundations of Portuguese for Global Communication,institution,4.0,30,futurelearn,humanities,bbc-good-food,
/course/sourdough-45940,Learn How to Bake Sourdough with BBC Good Food,institution,5.0,31,futurelearn,humanities,bbc-good-food,
/course/baking-afternoon-tea-45941,Learn How to Bake Afternoon Tea with BBC Good Food,institution,4.0,160,futurelearn,humanities,bbc-good-food,
/course/baking-pies-and-tarts-45942,Learn How to Bake Pies and Tarts with BBC Good Food,institution,3.0,38,futurelearn,humanities,bbc-good-food,
/course/baking-showstopper-cakes-45943,Learn How to Bake Showstopper Cakes with BBC Good Food,university,4.5,43,futurelearn,humanities,kent,
/course/waterloo-to-the-rhine-17894,From Waterloo to the Rhine: The British Army 1815-1945,university,4.5,155,futurelearn,humanities,york,
/course/how-to-read-a-poem-york-20845,Poetry: How to Read a Poem,university,4.5,4,futurelearn,humanities,lancaster,
/course/shakespeares-language-46394,Shakespeare's Language: Revealing Meanings and Exploring Myths,university,4.5,23,futurelearn,humanities,keio,
/course/black-tudors-44701,Black Tudors: The Untold Story,institution,0.0,1,futurelearn,humanities,bbc-good-food,ratings at FutureLearn
/course/intro-to-japanese-subculture-j-52885,日本のサブカルチャー入門,institution,5.0,3,futurelearn,humanities,bbc-good-food,
/course/healthy-cooking-made-easy-with-bbc-good-food-45194,Healthy Cooking Made Easy with BBC Good Food,institution,0.0,84,futurelearn,humanities,bbc-good-food,
/course/understanding-sugar-52957,Sweet Tooth: Understanding Sugar and the Body with BBC Good Food,institution,0.0,2,futurelearn,humanities,bbc-good-food,
/course/fibre-fermentation-gut-health-52958,"Fibre, Fermentation & the Gut with BBC Good Food",institution,0.0,2,futurelearn,humanities,bbc-good-food,
/course/special-diets-cooking-for-allergies-intolerances-52959,Special Diets: Cooking for Allergies and Intolerances with BBC Good Food,university,0.0,4,futurelearn,humanities,soasuol,
/course/healthy-vegan-cooking-52960,Healthy Vegan Cooking with BBC Good Food,university,4.5,21,futurelearn,humanities,hanyang,
/course/zoroastrianism-history-religion-belief-52909,"Zoroastrianism: History, Religion, and Belief",institution,4.5,5,futurelearn,humanities,mgs,
/course/introduction-to-korean-2-10602,Introduction to Korean: 2,university,5.0,5,futurelearn,humanities,leicester,
/course/how-to-read-french-poetry-45221,How to Read French Poetry,institution,4.0,10,futurelearn,humanities,lego,
/course/country-houses-british-empire-56656,Country Houses and the British Empire: How Imperialism Transformed Britain’s Colonial Countryside,university,4.5,31,futurelearn,humanities,nottingham,
/course/learning-braille-through-play-with-lego-braille-b-56513,Learning Through Play with LEGO® Braille Bricks,university,4.5,18,futurelearn,humanities,lancaster,
/course/photographing-the-holocaust-55981,Photographing the Holocaust,university,3.0,22,futurelearn,humanities,kent,
/course/lancaster-castle-11889,Lancaster Castle and Northern English History: The View from the Stronghold,university,0.0,8,futurelearn,humanities,kent,
/course/exploring-journalism-and-reporting-57994,Introduction to Journalism and Reporting,university,4.0,114,futurelearn,humanities,upb,
/course/feature-writing-57997,Feature Writing,university,5.0,6,futurelearn,humanities,rca,
/course/survival-spanish-58007,Learn Spanish: Survival Spanish for Beginners,university,4.5,1,futurelearn,humanities,hanyang,ratings at FutureLearn
/course/ethical-innovator-57594,Ethical Practices to Guide Innovation,university,4.5,1,futurelearn,humanities,glasgow,ratings at FutureLearn
/course/intermediate-korean-57282,Intermediate Korean: Exploring the Language and Culture of Korea,university,5.0,94,futurelearn,humanities,tou,
/course/museum-learning-11059,The Museum as a Site and Source for Learning,university,5.0,65,futurelearn,humanities,tou,
/course/intermediate-spanish-people-and-places-spanish-fo-58790,Intermediate Spanish: Spanish for Education and Work,university,4.5,1,futurelearn,humanities,tou,ratings at FutureLearn
/course/intermediate-spanish-people-and-places-places-and-58791,Intermediate Spanish: Places and Travel,university,4.5,4,futurelearn,humanities,kcl,
/course/intermediate-spanish-people-and-places-the-worlds-58792,Intermediate Spanish: The Worlds of Spanish,university,0.0,6,futurelearn,humanities,umich,
/course/research-methods-a-practical-guide-to-peer-and-co-47975,Research Methods: A Practical Guide to Peer and Community Research,university,0.0,2,futurelearn,humanities,umich,
/course/writing-and-editing-word-choice-and-word-order-59224,Writing and Editing: Word Choice and Word Order,university,0.0,2,futurelearn,humanities,umich,
/course/writing-and-editing-revising-59225,Writing and Editing: Revising,university,4.5,6,futurelearn,humanities,tou,
/course/writing-and-editing-structure-and-organization-59226,Writing and Editing: Structure and Organisation,university,4.5,6,futurelearn,humanities,tou,
/course/french-intermediate-la-francophonie-traditions-an-59414,Intermediate French: Traditions and Celebrations,university,4.5,2,futurelearn,humanities,tou,
/course/french-intermediate-la-francophonie-people-and-pl-59415,Intermediate French: People and Places,university,0.0,46,futurelearn,humanities,umich,
/course/french-intermediate-la-francophonie-worlds-of-fre-59416,Intermediate French: Discovering Worlds of French,university,0.0,1,futurelearn,humanities,monash,ratings at FutureLearn
/course/writing-and-editing-drafting-59227,Writing and Editing: Drafting,university,0.0,2,futurelearn,humanities,kcl,
/course/food-as-medicine-in-healthcare-18268,Using Food as Medicine in Healthcare Practice,university,0.0,52,futurelearn,humanities,kcl,
/course/learn-spanish-for-global-communication-level-1-23217,Learn Beginner Spanish for Global Communication: Language Level 1,university,0.0,9,futurelearn,humanities,deakin,
/course/learn-french-for-global-communication-level-1-23218,Learn Beginner French for Global Communication: Language Level 1,institution,0.0,38,futurelearn,humanities,british-council,
/course/research-methods-20615,Research Methods,institution,0.0,11,futurelearn,humanities,british-council,
/course/english-language-culture-48269,Exploring English: Language and Culture,institution,0.0,53,futurelearn,humanities,british-council,
/course/teaching-great-english-lessons-48272,How to Plan and Teach Great English Lessons,institution,0.0,14,futurelearn,humanities,bbc-good-food,
/course/english-early-childhood-48287,English in Early Childhood,institution,4.5,24,futurelearn,humanities,eit-food,
/course/healthy-cooking-53160,Navigating Dietary Requirements in the Kitchen with BBC Good Food,university,4.5,270,futurelearn,humanities,nottingham,
/course/an-introduction-to-food-science-20937,Introduction to Food Science,institution,0.0,12,futurelearn,humanities,chinese-plus,
/course/quran-judaism-and-christianity-9594,The Qur'an Between Judaism and Christianity,institution,0.0,18,futurelearn,humanities,chinese-plus,
/course/contemporary-chinese-i-1-1-60100,Contemporary Chinese I: 1.1,university,4.5,67,futurelearn,humanities,ralston,
/course/contemporary-chinese-i-1-2-60101,Contemporary Chinese I:  1.2,university,0.0,24,futurelearn,humanities,umich,
/course/introduction-to-samuel-johnsons-rasselas-61483,Samuel Johnson’s Rasselas: An Introduction,university,5.0,24,futurelearn,humanities,glasgow,
/course/ethics-in-engineering-stories-about-epic-engineer-57999,Ethics in Engineering: Stories About Epic Engineering Fails,university,5.0,5,futurelearn,humanities,ucl,
/course/safeguarding-in-collaborative-international-resea-62137,"Safeguarding in Collaborative Research and International Development: Contexts, Challenges, and Opportunities",university,4.0,24,futurelearn,humanities,malaya,
/course/holocaust-teaching-21531,Teaching the Holocaust: Innovative Approaches to the Challenges We Face,university,5.0,3,futurelearn,humanities,kent,
/course/fun-in-korea-66018,Fun in Korea: Useful Expressions and Cultural Information for Travellers,institution,0.0,2,futurelearn,humanities,chinese-plus,
/course/a-reporters-toolkit-for-the-digital-and-social-me-57996,A Reporter’s Toolkit for the Digital Age,institution,0.0,1,futurelearn,humanities,chinese-plus,ratings at FutureLearn
/course/contemporary-chinese-2-1-3-71189,Contemporary Chinese II: 2.1,university,4.0,1,futurelearn,humanities,upb,ratings at FutureLearn
/course/contemporary-chinese-2-1-4-71190,Contemporary Chinese II: 2.2,university,0.0,1,futurelearn,humanities,upb,ratings at FutureLearn
/course/learn-spanish-2-people-interests-71191,Learn Spanish 2: People and their interests,university,4.5,1,futurelearn,humanities,newcastle-au,ratings at FutureLearn
/course/learn-spanish-1-basics-meeting-people-describing--71192,"Learn Spanish 1: Basics, meeting people and describing places",university,4.5,1,futurelearn,humanities,newcastle-au,ratings at FutureLearn
/course/humans-12746,What Does It Mean to Be Human? An Introduction to the Humanities,institution,0.0,1,futurelearn,humanities,chinese-plus,ratings at FutureLearn
/course/what-is-poetry-12747,What Is Poetry? An Introduction to Literary Analysis,institution,5.0,4,futurelearn,humanities,chinese-plus,
/course/hsk-1-standard-course-1-3--74852,HSK Standard Course Level 1: 1.3,institution,5.0,91,futurelearn,humanities,chinese-plus,
/course/hsk-1-standard-course-1-2--74853,HSK Standard Course Level 1: 1.2,university,5.0,1,futurelearn,humanities,glasgow,ratings at FutureLearn
/course/hsk-1-standard-course-1-1--63075,HSK Standard Course Level 1: 1.1,institution,4.5,1,futurelearn,humanities,chinese-plus,ratings at FutureLearn
/course/plurilingual-classrooms-in-action-86171,Plurilingual Classrooms in Action,institution,4.5,3,futurelearn,humanities,chinese-plus,
/course/contemporary-chinese-3-2-1-86319,Contemporary Chinese III: 3.1,university,4.5,3,futurelearn,humanities,exeter,
/course/contemporary-chinese-3-2-2-86320,Contemporary Chinese III:  3.2,university,4.5,13,futurelearn,humanities,malaya,
/course/ethical-decision-making-in-care-exeter-89722,Ethical Decision-Making in Care,university,4.5,6,futurelearn,humanities,shef,
/course/research-ethics-and-vulnerability-ethical-researc-41001,Research Ethics and Vulnerability:  Ethical Research in Adults with Impaired Decision-Making Capacity,university,0.0,5,futurelearn,humanities,macquarie,
/course/data-literacy-for-journalists-91572,Data Literacy for Journalists,university,0.0,20,futurelearn,humanities,macquarie,
/course/english-for-stem-understanding-science-vocabulary-89959,English for STEM: Understanding Science Vocabulary,institution,0.0,64,futurelearn,humanities,chinese-plus,
/course/english-for-stem-understanding-technology-vocabul-89960,English for STEM: Understanding Technology Vocabulary,institution,0.0,3,futurelearn,humanities,chinese-plus,
/course/contemporary-chinese-4-3-1-91984,Contemporary Chinese IV: 4.1,university,4.5,5,futurelearn,humanities,york,
/course/contemporary-chinese-4-3-2-91985,Contemporary Chinese IV: 4.2,university,4.0,1,futurelearn,humanities,macquarie,ratings at FutureLearn
/course/logic-the-philosophical-science-of-truth-21007,Logic: The Language of Truth,university,0.0,1,futurelearn,humanities,macquarie,ratings at FutureLearn
/course/english-for-stem-understanding-engineering-vocabu-92043,English for STEM: Understanding Engineering Vocabulary,institution,2.0,22,futurelearn,humanities,livity,
/course/english-for-stem-understanding-maths-vocabulary-92230,English for STEM: Understanding Maths Vocabulary,university,4.5,4,futurelearn,humanities,reading,
/course/appropriation-vs-appreciation-sc-92236,Cultural Appropriation vs Cultural Appreciation,university,0.0,4,futurelearn,humanities,ucl,
/course/anarchy-in-the-uk-43550,Anarchy in the UK: A History of Punk from 1976-78,university,4.5,10,futurelearn,humanities,west-indies,
/course/teaching-english-grammar-in-context-56591,Teaching English Grammar in Context,institution,4.5,1,futurelearn,humanities,int-culinary-studio,ratings at FutureLearn
/course/the-history-of-cricket-in-the-west-indies-93355,West Indies Cricket: Our Story,institution,4.5,1,futurelearn,humanities,int-culinary-studio,ratings at FutureLearn
/course/food-safety-personal-presentation-and-hygiene-in--45877,Food Safety and Personal Hygiene in a Professional Kitchen,institution,5.0,1,futurelearn,humanities,edumaxi,ratings at FutureLearn
/course/sustainable-practices-in-food-service-45878,Introduction to Sustainable Practices in Food Service,university,4.5,106,futurelearn,humanities,tepkenga,
/course/te-reo-maori-45879,Te Reo Māori: Introduction to Pronunciation,university,5.0,36,futurelearn,humanities,otago,
/course/sustainability-in-the-new-zealand-wine-industry-45945,Sustainability in the New Zealand Wine Industry,institution,5.0,38,futurelearn,humanities,chasing-time,
/course/english-language-for-sustainability-45953,English Language Learning Through Sustainability,university,4.5,65,futurelearn,humanities,nmit,
/course/learn-english-through-tv-drama-series-45224,Learn English Through TV Drama Series: Skipper's Pass,institution,4.5,1,futurelearn,humanities,int-culinary-studio,ratings at FutureLearn
/course/english-for-nature-conservation-47281,EAL: English Language for Nature Conservation and Sustainability,institution,5.0,1,futurelearn,humanities,chasing-time,ratings at FutureLearn
/course/knifeskills-47304,Professional Knife Skills,institution,5.0,327,futurelearn,humanities,chasing-time,
/course/learn-english-through-tv-drama-series-fortune-upp-56593,Learn English Through TV Drama Series: Upper Intermediate English Language,institution,5.0,39,futurelearn,humanities,chasing-time,
/course/my-name-is-lucky-58727,Learn English Through TV Drama Series: My Name is Lucky,institution,4.5,8,futurelearn,humanities,int-culinary-studio,
/course/learn-english-through-tv-drama-series-chasing-tim-58728,Learn English Through TV Drama Series: Adrift,university,5.0,20,futurelearn,humanities,keio,
/course/introduction-to-haccp-55169,Introduction to HACCP for Food Safety,university,4.5,11,futurelearn,humanities,west-indies,
/course/travel-books-history-in-europe-and-japan-92922,Travelling Books: History in Europe and Japan,institution,2.5,1,futurelearn,humanities,int-culinary-studio,ratings at FutureLearn
/course/the-true-story-of-jamaican-jerk-cooking-and-carib-94522,The True Story of Jamaican Jerk: Cooking and Caribbean Culture,institution,5.0,38,futurelearn,humanities,int-culinary-studio,
/course/introduction-to-the-culinary-art-of-plating-94524,Mastering the Culinary Art of Plating,institution,0.0,404,futurelearn,humanities,int-culinary-studio,
/course/a-beginners-guide-to-basic-cooking-skills-94525,A Beginner’s Guide to Basic Cooking Skills,institution,0.0,20,futurelearn,humanities,int-culinary-studio,
/course/introduction-to-emerging-technologies-in-a-profes-94526,Introduction to Emerging Technologies in a Professional Kitchen,institution,5.0,3,futurelearn,humanities,int-culinary-studio,
/course/how-to-manage-food-costing-in-the-catering-and-re-94527,How to Manage Food Costing in the Catering and Restaurant Industry,institution,5.0,205,futurelearn,humanities,lego,
/course/how-to-launch-your-own-food-product-94529,How to Launch Your Own Food Product,institution,0.0,42,futurelearn,humanities,chinese-plus,
/course/learning-through-play-with-lego-braille-bricks-fr-94903,Apprendre par le jeu avec les LEGO® Braille Bricks,institution,4.0,139,futurelearn,humanities,chinese-plus,
/course/hsk-standard-course-level-2-2-1-94905,HSK Standard Course Level 2: 2.1,institution,0.0,5,futurelearn,humanities,chinese-plus,
/course/hsk-standard-course-level-2-2-3-94906,HSK Standard Course Level 2: 2.3,university,5.0,230,futurelearn,humanities,kent,
/course/hsk-standard-course-level-2-2-2-94907,HSK Standard Course Level 2: 2.2,university,5.0,108,futurelearn,humanities,kent,
/course/exploring-journalism-and-reporting-sc-94916,Introduction to Journalism and Reporting,university,5.0,1,futurelearn,humanities,kent,ratings at FutureLearn
/course/a-reporters-toolkit-for-the-digital-and-social-me-94917,A Reporter’s Toolkit for the Digital Age,university,3.5,74,futurelearn,humanities,york,
/course/feature-writing-sc-94918,Feature Writing,university,0.0,52,futurelearn,humanities,malaya,
/course/discover-the-hidden-history-of-york-93334,Discover the Hidden History of York,university,5.0,27,futurelearn,humanities,sgul,
/course/learn-bahasa-melayu-introduction-to-the-malay-lan-95194,Learn Bahasa Melayu: Introduction to the Malay Language,institution,5.0,212,futurelearn,humanities,tptmt,
/course/academic-writing-for-healthcare-students-in-highe-97284,Academic Writing for Healthcare Students in Higher Education,institution,5.0,10,futurelearn,humanities,cim,
/course/best-practices-in-culture-and-heritage-education--97286,Best Practices for Culture and Heritage Education in Aotearoa New Zealand,university,4.5,60,futurelearn,humanities,malaya,
/course/copywriting-fundamentals-97433,Copywriting Fundamentals,institution,0.0,,futurelearn,humanities,bbc-good-food,
/course/introduction-to-chinese-language-98958,Introduction to the Chinese Language,institution,5.0,,futurelearn,humanities,te-papa,
/course/healthy-vegan-cooking-sc-98970,Healthy Vegan Cooking with BBC Good Food,institution,4.5,,futurelearn,humanities,language-fuel,
/course/biodiversity-guardianship-and-the-natural-history-98951,"Biodiversity, Guardianship, and the Natural History of New Zealand: A Museum Perspective",university,4.5,,futurelearn,humanities,adelaide,
/course/how-to-teach-english-pronunciation-98952,How to Teach English Pronunciation,institution,4.5,,futurelearn,humanities,te-papa,
/course/introduction-to-cultural-intelligence-98989,Introduction to Cultural Intelligence,university,4.5,,futurelearn,humanities,waikato,
/course/new-zealand-culture-and-conflict-a-museum-perspec-99000,"New Zealand History, Culture and Conflict: A Museum Perspective",university,4.5,,futurelearn,humanities,upb,
/course/picturebooks-52944,The Power of Picturebooks,university,0.0,,futurelearn,humanities,upb,
/course/learn-spanish-3-time-and-direct-object-pronouns-102520,Learn Spanish 3: Time and Direct Object Pronouns,university,5.0,,futurelearn,humanities,upb,
/course/learn-spanish-4-spanish-prepositions-adverbs-and--102521,"Learn Spanish 4: Spanish Prepositions, Adverbs, and Tenses",university,5.0,,futurelearn,humanities,upb,
/course/learn-spanish-1-basics-meeting-people-describing--103560,"Learn Spanish 1: Basics, meeting people and describing places",university,5.0,,futurelearn,humanities,ncyu,
/course/learn-spanish-2-people-interests-sc-103561,Learn Spanish 2: People and their interests,university,3.5,,futurelearn,humanities,hull,
/course/conversational-chinese-leisure-activities-and-dai-103558,Conversational Chinese: Leisure Activities and Daily Life,institution,5.0,,futurelearn,humanities,eit-food,
/course/-the-enemy-at-home-germanophobia-in-britain-durin-104351,British Germanophobia During WW1: 'The Enemy at Home',university,4.0,,futurelearn,humanities,taipei-medical-university,
/course/sustainable-seafood-99637,Sustainable Seafood: Barriers and Opportunities in the Fishing Industry,university,5.0,,futurelearn,humanities,ucl,
/course/food-technology-health-and-safety-102570,"Food Technology, Health and Safety",university,5.0,,futurelearn,humanities,whitireia,
/course/english-grammar-all-you-need-to-know-104394,English Grammar: All You Need to Know,university,0.0,,futurelearn,humanities,tou,
/course/understanding-english-sentence-structure-and-punc-104406,Understanding English Punctuation: Commonly used Punctuation Marks,university,0.0,,futurelearn,humanities,tou,
/course/intermediate-spanish-culture-and-leisure-in-the-s-110308,Intermediate Spanish: Heritage and Popular Culture,university,0.0,,futurelearn,humanities,tou,
/course/intermediate-spanish-culture-and-leisure-in-the-s-110309,"Intermediate Spanish: Literature, Cinema and the Visual Arts",institution,5.0,,futurelearn,humanities,cim,
/course/intermediate-spanish-culture-and-leisure-in-the-s-110310,Intermediate Spanish: Leisure in Spanish-Speaking Countries,institution,0.0,,futurelearn,humanities,tptmt,
/course/digital-copywriting-fundamentals-108430,Digital Copywriting Fundamentals,university,5.0,,futurelearn,humanities,malaya,
/course/object-based-learning-in-the-cultural-heritage-se-108433,Object-Based Learning (OBL) in the Cultural Heritage Sector of Aotearoa New Zealand,university,4.5,,futurelearn,humanities,york,
/course/let-s-learn-thai-language-2-108425,Let’s Learn Thai Language: Basic Conversation Skills,university,5.0,,futurelearn,humanities,dublin-city,
